source,source_term,setid,title,published_date,product_name,generic_name,active_ingredients,strengths,ndcs,package_descriptions,structured_text
DailyMed,olmesartan,268d12e8-1cfc-4086-b613-8fd94f2d7c4e,"OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]","Apr 01, 2026",olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide,OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE,20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg,49884-787-09 | 49884-787-11,90 in 1 BOTTLE | 30 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
GENERIC_NAME: olmesartan medoxomil / amlodipine besylate / hydrochlorothiazide
ACTIVE_INGREDIENTS: OLMESARTAN MEDOXOMIL | OLMESARTAN MEDOXOMIL | AMLODIPINE BESYLATE | AMLODIPINE BESYLATE | HYDROCHLOROTHIAZIDE | HYDROCHLOROTHIAZIDE
STRENGTHS: 20 mg | 40 mg | 10 mg | 5 mg | 12.5 mg | 25 mg
NDCS: 49884-787-09 | 49884-787-11
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE | 30 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE TABLET, FILM COATED [PAR HEALTH USA, LLC]
SETID: 268d12e8-1cfc-4086-b613-8fd94f2d7c4e
SOURCE: DailyMed"
DailyMed,losartan,03c0ec8d-9daf-43e8-8a4e-a2ddc3573ca7,"LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 10, 2026",Losartan Potassium and Hydrochlorothiazide,losartan potassium and hydrochlorothiazide,LOSARTAN POTASSIUM | HYDROCHLOROTHIAZIDE,50 mg | 12.5 mg,70518-3404-0,"90 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Losartan Potassium and Hydrochlorothiazide
GENERIC_NAME: losartan potassium and hydrochlorothiazide
ACTIVE_INGREDIENTS: LOSARTAN POTASSIUM | HYDROCHLOROTHIAZIDE
STRENGTHS: 50 mg | 12.5 mg
NDCS: 70518-3404-0
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 10, 2026
TITLE: LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 03c0ec8d-9daf-43e8-8a4e-a2ddc3573ca7
SOURCE: DailyMed"
DailyMed,losartan,fd07d24c-6db1-4f6b-b226-68abba3a3321,"LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 09, 2026",Losartan Potassium and Hydrochlorothiazide,losartan potassium and hydrochlorothiazide,LOSARTAN POTASSIUM | HYDROCHLOROTHIAZIDE,100 mg | 12.5 mg,70518-3398-0 | 70518-3398-1 | 70518-3398-2,"90 in 1 BOTTLE, PLASTIC | 90 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Losartan Potassium and Hydrochlorothiazide
GENERIC_NAME: losartan potassium and hydrochlorothiazide
ACTIVE_INGREDIENTS: LOSARTAN POTASSIUM | HYDROCHLOROTHIAZIDE
STRENGTHS: 100 mg | 12.5 mg
NDCS: 70518-3398-0 | 70518-3398-1 | 70518-3398-2
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE, PLASTIC | 90 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 09, 2026
TITLE: LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: fd07d24c-6db1-4f6b-b226-68abba3a3321
SOURCE: DailyMed"
DailyMed,ramipril,9463f004-79d6-443a-88ea-007ef515d821,VOSTALLY (RAMIPRIL) SOLUTION [ROSEMONT PHARMACEUTICALS LLC],"Mar 16, 2026",Vostally,ramipril,RAMIPRIL,1 mg in 1 mL,69528-303-05,"1 in 1 CARTON | 150 mL in 1 BOTTLE, GLASS","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Vostally
GENERIC_NAME: ramipril
ACTIVE_INGREDIENTS: RAMIPRIL
STRENGTHS: 1 mg in 1 mL
NDCS: 69528-303-05
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 150 mL in 1 BOTTLE, GLASS
PUBLISHED_DATE: Mar 16, 2026
TITLE: VOSTALLY (RAMIPRIL) SOLUTION [ROSEMONT PHARMACEUTICALS LLC]
SETID: 9463f004-79d6-443a-88ea-007ef515d821
SOURCE: DailyMed"
DailyMed,ramipril,fb0892da-3db7-3202-e053-6394a90ab605,"RAMIPRIL CAPSULE [NORTHWIND HEALTH COMPANY, LLC]","Mar 04, 2026",Ramipril,Ramipril,RAMIPRIL,10 mg,51655-904-26 | 51655-904-52,"90 in 1 BOTTLE, PLASTIC | 30 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ramipril
GENERIC_NAME: Ramipril
ACTIVE_INGREDIENTS: RAMIPRIL
STRENGTHS: 10 mg
NDCS: 51655-904-26 | 51655-904-52
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE, PLASTIC | 30 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 04, 2026
TITLE: RAMIPRIL CAPSULE [NORTHWIND HEALTH COMPANY, LLC]
SETID: fb0892da-3db7-3202-e053-6394a90ab605
SOURCE: DailyMed"
DailyMed,lisinopril,463308ef-16cb-41d8-8d29-6aae2c5a7b0f,LISINOPRIL TABLET [REMEDYREPACK INC.],"Apr 08, 2026",Lisinopril,Lisinopril,LISINOPRIL,40 mg,70518-3166-0 | 70518-3166-1 | 70518-3166-2 | 70518-3166-3,"30 in 1 BLISTER PACK | 90 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK | 100 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Lisinopril
GENERIC_NAME: Lisinopril
ACTIVE_INGREDIENTS: LISINOPRIL
STRENGTHS: 40 mg
NDCS: 70518-3166-0 | 70518-3166-1 | 70518-3166-2 | 70518-3166-3
PACKAGE_DESCRIPTIONS: 30 in 1 BLISTER PACK | 90 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK | 100 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 08, 2026
TITLE: LISINOPRIL TABLET [REMEDYREPACK INC.]
SETID: 463308ef-16cb-41d8-8d29-6aae2c5a7b0f
SOURCE: DailyMed"
DailyMed,lisinopril,019ac336-0dc3-ec89-3e0a-09110e0fc30b,LISINOPRIL AND HYDROCHLOROTHIAZIDE TABLET [BRYANT RANCH PREPACK],"Apr 06, 2026",Lisinopril and Hydrochlorothiazide,Lisinopril and Hydrochlorothiazide,HYDROCHLOROTHIAZIDE | LISINOPRIL,12.5 mg | 20 mg,63629-4470-1 | 63629-4470-2 | 63629-4470-3 | 63629-4470-4 | 63629-4470-5 | 63629-4470-6,30 in 1 BOTTLE | 90 in 1 BOTTLE | 100 in 1 BOTTLE | 60 in 1 BOTTLE | 360 in 1 BOTTLE | 4 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Lisinopril and Hydrochlorothiazide
GENERIC_NAME: Lisinopril and Hydrochlorothiazide
ACTIVE_INGREDIENTS: HYDROCHLOROTHIAZIDE | LISINOPRIL
STRENGTHS: 12.5 mg | 20 mg
NDCS: 63629-4470-1 | 63629-4470-2 | 63629-4470-3 | 63629-4470-4 | 63629-4470-5 | 63629-4470-6
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE | 90 in 1 BOTTLE | 100 in 1 BOTTLE | 60 in 1 BOTTLE | 360 in 1 BOTTLE | 4 in 1 BOTTLE
PUBLISHED_DATE: Apr 06, 2026
TITLE: LISINOPRIL AND HYDROCHLOROTHIAZIDE TABLET [BRYANT RANCH PREPACK]
SETID: 019ac336-0dc3-ec89-3e0a-09110e0fc30b
SOURCE: DailyMed"
DailyMed,metoprolol,1098f26d-8319-4dba-ad66-3df22db2b399,"METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]","Apr 09, 2026",metoprolol succinate,metoprolol succinate,METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE,100 mg | 200 mg | 25 mg | 50 mg,70771-1338-0 | 70771-1338-1 | 70771-1338-5,1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: metoprolol succinate
GENERIC_NAME: metoprolol succinate
ACTIVE_INGREDIENTS: METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE
STRENGTHS: 100 mg | 200 mg | 25 mg | 50 mg
NDCS: 70771-1338-0 | 70771-1338-1 | 70771-1338-5
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]
SETID: 1098f26d-8319-4dba-ad66-3df22db2b399
SOURCE: DailyMed"
DailyMed,metoprolol,1098f26d-8319-4dba-ad66-3df22db2b399,"METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]","Apr 09, 2026",metoprolol succinate,metoprolol succinate,METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE,100 mg | 200 mg | 25 mg | 50 mg,70771-1339-0 | 70771-1339-1 | 70771-1339-5,1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: metoprolol succinate
GENERIC_NAME: metoprolol succinate
ACTIVE_INGREDIENTS: METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE
STRENGTHS: 100 mg | 200 mg | 25 mg | 50 mg
NDCS: 70771-1339-0 | 70771-1339-1 | 70771-1339-5
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]
SETID: 1098f26d-8319-4dba-ad66-3df22db2b399
SOURCE: DailyMed"
DailyMed,metoprolol,1098f26d-8319-4dba-ad66-3df22db2b399,"METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]","Apr 09, 2026",metoprolol succinate,metoprolol succinate,METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE,100 mg | 200 mg | 25 mg | 50 mg,70771-1340-0 | 70771-1340-1 | 70771-1340-5,1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: metoprolol succinate
GENERIC_NAME: metoprolol succinate
ACTIVE_INGREDIENTS: METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE
STRENGTHS: 100 mg | 200 mg | 25 mg | 50 mg
NDCS: 70771-1340-0 | 70771-1340-1 | 70771-1340-5
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]
SETID: 1098f26d-8319-4dba-ad66-3df22db2b399
SOURCE: DailyMed"
DailyMed,metoprolol,1098f26d-8319-4dba-ad66-3df22db2b399,"METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]","Apr 09, 2026",metoprolol succinate,metoprolol succinate,METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE,100 mg | 200 mg | 25 mg | 50 mg,70771-1341-0 | 70771-1341-1 | 70771-1341-5,1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: metoprolol succinate
GENERIC_NAME: metoprolol succinate
ACTIVE_INGREDIENTS: METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE | METOPROLOL SUCCINATE
STRENGTHS: 100 mg | 200 mg | 25 mg | 50 mg
NDCS: 70771-1341-0 | 70771-1341-1 | 70771-1341-5
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE | 100 in 1 BOTTLE | 500 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: METOPROLOL SUCCINATE TABLET, EXTENDED RELEASE [ZYDUS LIFESCIENCES LIMITED]
SETID: 1098f26d-8319-4dba-ad66-3df22db2b399
SOURCE: DailyMed"
DailyMed,metoprolol,3a236293-35c1-4083-9805-ab40df535083,"METOPROLOL TARTRATE TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 09, 2026",Metoprolol Tartrate,Metoprolol Tartrate,METOPROLOL TARTRATE,50 mg,70518-3293-0 | 70518-3293-1 | 70518-3293-2 | 70518-3293-3,"60 in 1 BLISTER PACK | 180 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK | 90 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Metoprolol Tartrate
GENERIC_NAME: Metoprolol Tartrate
ACTIVE_INGREDIENTS: METOPROLOL TARTRATE
STRENGTHS: 50 mg
NDCS: 70518-3293-0 | 70518-3293-1 | 70518-3293-2 | 70518-3293-3
PACKAGE_DESCRIPTIONS: 60 in 1 BLISTER PACK | 180 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK | 90 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 09, 2026
TITLE: METOPROLOL TARTRATE TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 3a236293-35c1-4083-9805-ab40df535083
SOURCE: DailyMed"
DailyMed,atenolol,a7048c81-6769-436b-8397-fbaa7489fcdf,ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.],"Mar 20, 2026",Atenolol,atenolol,ATENOLOL | ATENOLOL | ATENOLOL,100 mg | 25 mg | 50 mg,0378-0218-01 | 0378-0218-10,"100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atenolol
GENERIC_NAME: atenolol
ACTIVE_INGREDIENTS: ATENOLOL | ATENOLOL | ATENOLOL
STRENGTHS: 100 mg | 25 mg | 50 mg
NDCS: 0378-0218-01 | 0378-0218-10
PACKAGE_DESCRIPTIONS: 100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 20, 2026
TITLE: ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.]
SETID: a7048c81-6769-436b-8397-fbaa7489fcdf
SOURCE: DailyMed"
DailyMed,atenolol,a7048c81-6769-436b-8397-fbaa7489fcdf,ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.],"Mar 20, 2026",Atenolol,atenolol,ATENOLOL | ATENOLOL | ATENOLOL,100 mg | 25 mg | 50 mg,0378-0231-01 | 0378-0231-10,"100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atenolol
GENERIC_NAME: atenolol
ACTIVE_INGREDIENTS: ATENOLOL | ATENOLOL | ATENOLOL
STRENGTHS: 100 mg | 25 mg | 50 mg
NDCS: 0378-0231-01 | 0378-0231-10
PACKAGE_DESCRIPTIONS: 100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 20, 2026
TITLE: ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.]
SETID: a7048c81-6769-436b-8397-fbaa7489fcdf
SOURCE: DailyMed"
DailyMed,atenolol,a7048c81-6769-436b-8397-fbaa7489fcdf,ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.],"Mar 20, 2026",Atenolol,atenolol,ATENOLOL | ATENOLOL | ATENOLOL,100 mg | 25 mg | 50 mg,0378-0757-01 | 0378-0757-10,"100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atenolol
GENERIC_NAME: atenolol
ACTIVE_INGREDIENTS: ATENOLOL | ATENOLOL | ATENOLOL
STRENGTHS: 100 mg | 25 mg | 50 mg
NDCS: 0378-0757-01 | 0378-0757-10
PACKAGE_DESCRIPTIONS: 100 in 1 BOTTLE, PLASTIC | 1000 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 20, 2026
TITLE: ATENOLOL TABLET [MYLAN PHARMACEUTICALS INC.]
SETID: a7048c81-6769-436b-8397-fbaa7489fcdf
SOURCE: DailyMed"
DailyMed,atenolol,26d3df38-20c6-40e0-a456-da4f10fff632,"ATENOLOL TABLET [PREFERRED PHARMACEUTICALS, INC.]","Mar 12, 2026",Atenolol,Atenolol,ATENOLOL,100 mg,68788-7535-1 | 68788-7535-3 | 68788-7535-6 | 68788-7535-9,100 in 1 BOTTLE | 30 in 1 BOTTLE | 60 in 1 BOTTLE | 90 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atenolol
GENERIC_NAME: Atenolol
ACTIVE_INGREDIENTS: ATENOLOL
STRENGTHS: 100 mg
NDCS: 68788-7535-1 | 68788-7535-3 | 68788-7535-6 | 68788-7535-9
PACKAGE_DESCRIPTIONS: 100 in 1 BOTTLE | 30 in 1 BOTTLE | 60 in 1 BOTTLE | 90 in 1 BOTTLE
PUBLISHED_DATE: Mar 12, 2026
TITLE: ATENOLOL TABLET [PREFERRED PHARMACEUTICALS, INC.]
SETID: 26d3df38-20c6-40e0-a456-da4f10fff632
SOURCE: DailyMed"
DailyMed,aspirin,4efbd21b-92fe-96a7-e063-6294a90ac4ad,"EXCEDRIN MIGRAINE (ACETAMINOPHEN, ASPIRIN, AND CAFFEINE) TABLET, FILM COATED [NAVAJO MANUFACTURING COMPANY INC.]","Apr 10, 2026",ExcedrinMigraine,"Acetaminophen, Aspirin, and Caffeine",ACETAMINOPHEN | ASPIRIN | CAFFEINE,250 mg | 250 mg | 65 mg,67751-243-02,2 in 1 CARTON | 2 in 1 POUCH,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: ExcedrinMigraine
GENERIC_NAME: Acetaminophen, Aspirin, and Caffeine
ACTIVE_INGREDIENTS: ACETAMINOPHEN | ASPIRIN | CAFFEINE
STRENGTHS: 250 mg | 250 mg | 65 mg
NDCS: 67751-243-02
PACKAGE_DESCRIPTIONS: 2 in 1 CARTON | 2 in 1 POUCH
PUBLISHED_DATE: Apr 10, 2026
TITLE: EXCEDRIN MIGRAINE (ACETAMINOPHEN, ASPIRIN, AND CAFFEINE) TABLET, FILM COATED [NAVAJO MANUFACTURING COMPANY INC.]
SETID: 4efbd21b-92fe-96a7-e063-6294a90ac4ad
SOURCE: DailyMed"
DailyMed,aspirin,503408ed-e799-48a0-8d38-3034f4a0ead5,"PAIN RELIEF ASPIRIN LOW DOSE (ASPIRIN) TABLET, DELAYED RELEASE [RITE AID CORPORATION]","Apr 10, 2026",Pain Relief AspirinLow Dose,Aspirin,ASPIRIN,81 mg,11822-0600-2 | 11822-0600-3 | 11822-0600-4 | 11822-0600-6 | 11822-0600-7,"1 in 1 CARTON | 32 in 1 BOTTLE, PLASTIC | 1 in 1 CARTON | 120 in 1 BOTTLE, PLASTIC | 500 in 1 BOTTLE, PLASTIC | 1 in 1 CARTON | 200 in 1 BOTTLE, PLASTIC | 300 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Pain Relief AspirinLow Dose
GENERIC_NAME: Aspirin
ACTIVE_INGREDIENTS: ASPIRIN
STRENGTHS: 81 mg
NDCS: 11822-0600-2 | 11822-0600-3 | 11822-0600-4 | 11822-0600-6 | 11822-0600-7
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 32 in 1 BOTTLE, PLASTIC | 1 in 1 CARTON | 120 in 1 BOTTLE, PLASTIC | 500 in 1 BOTTLE, PLASTIC | 1 in 1 CARTON | 200 in 1 BOTTLE, PLASTIC | 300 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 10, 2026
TITLE: PAIN RELIEF ASPIRIN LOW DOSE (ASPIRIN) TABLET, DELAYED RELEASE [RITE AID CORPORATION]
SETID: 503408ed-e799-48a0-8d38-3034f4a0ead5
SOURCE: DailyMed"
DailyMed,clopidogrel,e51d4bcc-01df-409d-9179-45e6536ac25b,"CLOPIDOGREL BISULFATE TABLET, FILM COATED [PREFERRED PHARMACEUTICALS, INC.]","Apr 02, 2026",Clopidogrel bisulfate,Clopidogrel bisulfate,Clopidogrel bisulfate,75 mg,68788-7700-3 | 68788-7700-6 | 68788-7700-9,30 in 1 BOTTLE | 60 in 1 BOTTLE | 90 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Clopidogrel bisulfate
GENERIC_NAME: Clopidogrel bisulfate
ACTIVE_INGREDIENTS: Clopidogrel bisulfate
STRENGTHS: 75 mg
NDCS: 68788-7700-3 | 68788-7700-6 | 68788-7700-9
PACKAGE_DESCRIPTIONS: 30 in 1 BOTTLE | 60 in 1 BOTTLE | 90 in 1 BOTTLE
PUBLISHED_DATE: Apr 02, 2026
TITLE: CLOPIDOGREL BISULFATE TABLET, FILM COATED [PREFERRED PHARMACEUTICALS, INC.]
SETID: e51d4bcc-01df-409d-9179-45e6536ac25b
SOURCE: DailyMed"
DailyMed,clopidogrel,53de10a5-dbd0-413d-90e5-00a1920ec391,"CLOPIDOGREL (CLOPIDOGREL BISULFATE) TABLET, FILM COATED [LEGACY PHARMACEUTICAL PACKAGING, LLC]","Mar 05, 2026",Clopidogrel,Clopidogrel Bisulfate,CLOPIDOGREL BISULFATE,75 mg,68645-590-90,90 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Clopidogrel
GENERIC_NAME: Clopidogrel Bisulfate
ACTIVE_INGREDIENTS: CLOPIDOGREL BISULFATE
STRENGTHS: 75 mg
NDCS: 68645-590-90
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE
PUBLISHED_DATE: Mar 05, 2026
TITLE: CLOPIDOGREL (CLOPIDOGREL BISULFATE) TABLET, FILM COATED [LEGACY PHARMACEUTICAL PACKAGING, LLC]
SETID: 53de10a5-dbd0-413d-90e5-00a1920ec391
SOURCE: DailyMed"
DailyMed,atorvastatin,51e24220-3374-4e5e-9a8d-4113002c5bed,"ATORVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 09, 2026",Atorvastatin calcium,Atorvastatin calcium,ATORVASTATIN CALCIUM TRIHYDRATE,80 mg,70518-3304-0 | 70518-3304-1,30 in 1 BLISTER PACK | 30 in 1 BLISTER PACK,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atorvastatin calcium
GENERIC_NAME: Atorvastatin calcium
ACTIVE_INGREDIENTS: ATORVASTATIN CALCIUM TRIHYDRATE
STRENGTHS: 80 mg
NDCS: 70518-3304-0 | 70518-3304-1
PACKAGE_DESCRIPTIONS: 30 in 1 BLISTER PACK | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 09, 2026
TITLE: ATORVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 51e24220-3374-4e5e-9a8d-4113002c5bed
SOURCE: DailyMed"
DailyMed,atorvastatin,5b3c3043-9af6-48eb-8b10-528e58c88e48,"ATORVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 09, 2026",Atorvastatin calcium,Atorvastatin calcium,ATORVASTATIN CALCIUM TRIHYDRATE,10 mg,70518-3298-0 | 70518-3298-1,30 in 1 BLISTER PACK | 30 in 1 BLISTER PACK,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Atorvastatin calcium
GENERIC_NAME: Atorvastatin calcium
ACTIVE_INGREDIENTS: ATORVASTATIN CALCIUM TRIHYDRATE
STRENGTHS: 10 mg
NDCS: 70518-3298-0 | 70518-3298-1
PACKAGE_DESCRIPTIONS: 30 in 1 BLISTER PACK | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 09, 2026
TITLE: ATORVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 5b3c3043-9af6-48eb-8b10-528e58c88e48
SOURCE: DailyMed"
DailyMed,rosuvastatin,c2d9a04e-8c72-d487-e053-2a95a90a0fcd,"ROSUVASTATIN CALCIUM TABLET, FILM COATED [NUCARE PHARMACEUTICALS,INC.]","Mar 30, 2026",Rosuvastatin Calcium,Rosuvastatin Calcium,ROSUVASTATIN CALCIUM,10 mg,68071-2407-9,90 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Rosuvastatin Calcium
GENERIC_NAME: Rosuvastatin Calcium
ACTIVE_INGREDIENTS: ROSUVASTATIN CALCIUM
STRENGTHS: 10 mg
NDCS: 68071-2407-9
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE
PUBLISHED_DATE: Mar 30, 2026
TITLE: ROSUVASTATIN CALCIUM TABLET, FILM COATED [NUCARE PHARMACEUTICALS,INC.]
SETID: c2d9a04e-8c72-d487-e053-2a95a90a0fcd
SOURCE: DailyMed"
DailyMed,rosuvastatin,11fad602-16c2-4c1f-bdf1-867d95f063ca,"ROSUVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]","Mar 24, 2026",Rosuvastatin Calcium,Rosuvastatin Calcium,ROSUVASTATIN CALCIUM,20 mg,70518-1819-0 | 70518-1819-1 | 70518-1819-2,"90 in 1 BOTTLE, PLASTIC | 45 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Rosuvastatin Calcium
GENERIC_NAME: Rosuvastatin Calcium
ACTIVE_INGREDIENTS: ROSUVASTATIN CALCIUM
STRENGTHS: 20 mg
NDCS: 70518-1819-0 | 70518-1819-1 | 70518-1819-2
PACKAGE_DESCRIPTIONS: 90 in 1 BOTTLE, PLASTIC | 45 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Mar 24, 2026
TITLE: ROSUVASTATIN CALCIUM TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 11fad602-16c2-4c1f-bdf1-867d95f063ca
SOURCE: DailyMed"
